event_key,event_name,season,region,event_type,date,team1,team2,score1,score2,winner,stage,match_id,url
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,6:00 PM,Karmine Corp,FUT Esports,2,1,Karmine Corp,Lower Round 1,594761,https://www.vlr.gg/594761/karmine-corp-vs-fut-esports-vct-2026-emea-kickoff-lr1
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,9:35 PM,PCIFIC Esports,ULF Esports,0,2,ULF Esports,Lower Round 1,594762,https://www.vlr.gg/594762/pcific-esports-vs-ulf-esports-vct-2026-emea-kickoff-lr1
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,6:00 PM,Natus Vincere,FNATIC,1,2,FNATIC,Middle Round 3,594757,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,10:00 PM,Team Vitality,GIANTX,2,0,Team Vitality,Middle Round 3,594758,https://www.vlr.gg/594758/team-vitality-vs-giantx-vct-2026-emea-kickoff-mr3
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,6:00 PM,Team Heretics,Karmine Corp,2,1,Team Heretics,Lower Round 2,594763,https://www.vlr.gg/594763/team-heretics-vs-karmine-corp-vct-2026-emea-kickoff-lr2
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,9:00 PM,Team Liquid,ULF Esports,2,1,Team Liquid,Lower Round 2,594764,https://www.vlr.gg/594764/team-liquid-vs-ulf-esports-vct-2026-emea-kickoff-lr2
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,6:00 PM,Natus Vincere,Team Heretics,0,2,Team Heretics,Lower Round 3,594765,https://www.vlr.gg/594765/natus-vincere-vs-team-heretics-vct-2026-emea-kickoff-lr3
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,8:00 PM,GIANTX,Team Liquid,1,2,Team Liquid,Lower Round 3,594766,https://www.vlr.gg/594766/giantx-vs-team-liquid-vct-2026-emea-kickoff-lr3
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,7:00 PM,Team Heretics,Team Liquid,0,2,Team Liquid,Lower Round 4,594767,https://www.vlr.gg/594767/team-heretics-vs-team-liquid-vct-2026-emea-kickoff-lr4
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,3:00 PM,FNATIC,Team Vitality,2,0,FNATIC,Middle Round 4,594759,https://www.vlr.gg/594759/fnatic-vs-team-vitality-vct-2026-emea-kickoff-mr4
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,5:15 PM,Gentle Mates,BBL Esports,2,3,BBL Esports,Upper Final,594750,https://www.vlr.gg/594750/gentle-mates-vs-bbl-esports-vct-2026-emea-kickoff-ubf
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,3:00 PM,Team Vitality,Team Liquid,1,2,Team Liquid,Lower Round 5,594768,https://www.vlr.gg/594768/team-vitality-vs-team-liquid-vct-2026-emea-kickoff-lr5
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,6:10 PM,Gentle Mates,FNATIC,3,2,Gentle Mates,Middle Final,594760,https://www.vlr.gg/594760/gentle-mates-vs-fnatic-vct-2026-emea-kickoff-mbf
kickoff_emea_2026,VCT 2026: EMEA Kickoff,2026,emea,kickoff,7:00 PM,FNATIC,Team Liquid,0,3,Team Liquid,Lower Final,594769,https://www.vlr.gg/594769/fnatic-vs-team-liquid-vct-2026-emea-kickoff-lbf
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,ENVY,Evil Geniuses,2,1,ENVY,Upper Round 1,596399,https://www.vlr.gg/596399/envy-vs-evil-geniuses-vct-2026-americas-kickoff-ur1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:10 AM,LOUD,Cloud9,0,2,Cloud9,Upper Round 1,596398,https://www.vlr.gg/596398/loud-vs-cloud9-vct-2026-americas-kickoff-ur1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,KRÜ Esports,FURIA,1,2,FURIA,Upper Round 1,596400,https://www.vlr.gg/596400/kr-esports-vs-furia-vct-2026-americas-kickoff-ur1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:05 AM,100 Thieves,LEVIATÁN,2,1,100 Thieves,Upper Round 1,596401,https://www.vlr.gg/596401/100-thieves-vs-leviat-n-vct-2026-americas-kickoff-ur1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,NRG,Cloud9,2,0,NRG,Upper Round 2,596402,https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,2:00 AM,MIBR,ENVY,2,0,MIBR,Upper Round 2,596403,https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,Sentinels,FURIA,0,2,FURIA,Upper Round 2,596404,https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,2:20 AM,G2 Esports,100 Thieves,2,1,G2 Esports,Upper Round 2,596405,https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,LOUD,100 Thieves,1,2,100 Thieves,Middle Round 1,596409,https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:10 AM,Evil Geniuses,Sentinels,0,2,Sentinels,Middle Round 1,596410,https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,KRÜ Esports,ENVY,1,2,ENVY,Middle Round 1,596411,https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:05 AM,LEVIATÁN,Cloud9,0,2,Cloud9,Middle Round 1,596412,https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,100 Thieves,Sentinels,2,0,100 Thieves,Middle Round 2,596413,https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:00 AM,ENVY,Cloud9,1,2,Cloud9,Middle Round 2,596414,https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,NRG,MIBR,1,2,MIBR,Upper Round 3,596406,https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:55 AM,FURIA,G2 Esports,2,1,FURIA,Upper Round 3,596407,https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,LOUD,Evil Geniuses,0,2,Evil Geniuses,Lower Round 1,596419,https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,2:45 AM,KRÜ Esports,LEVIATÁN,0,2,LEVIATÁN,Lower Round 1,596420,https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,NRG,100 Thieves,2,0,NRG,Middle Round 3,596415,https://www.vlr.gg/596415/nrg-vs-100-thieves-vct-2026-americas-kickoff-mr3
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,2:25 AM,G2 Esports,Cloud9,2,0,G2 Esports,Middle Round 3,596416,https://www.vlr.gg/596416/g2-esports-vs-cloud9-vct-2026-americas-kickoff-mr3
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,ENVY,Evil Geniuses,0,2,Evil Geniuses,Lower Round 2,596421,https://www.vlr.gg/596421/envy-vs-evil-geniuses-vct-2026-americas-kickoff-lr2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,2:30 AM,Sentinels,LEVIATÁN,0,2,LEVIATÁN,Lower Round 2,596422,https://www.vlr.gg/596422/sentinels-vs-leviat-n-vct-2026-americas-kickoff-lr2
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,10:00 PM,100 Thieves,Evil Geniuses,2,0,100 Thieves,Lower Round 3,596423,https://www.vlr.gg/596423/100-thieves-vs-evil-geniuses-vct-2026-americas-kickoff-lr3
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,1:20 AM,Cloud9,LEVIATÁN,2,0,Cloud9,Lower Round 3,596424,https://www.vlr.gg/596424/cloud9-vs-leviat-n-vct-2026-americas-kickoff-lr3
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,3:25 AM,NRG,G2 Esports,0,2,G2 Esports,Middle Round 4,596417,https://www.vlr.gg/596417/nrg-vs-g2-esports-vct-2026-americas-kickoff-mr4
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,10:00 PM,100 Thieves,Cloud9,2,1,100 Thieves,Lower Round 4,596425,https://www.vlr.gg/596425/100-thieves-vs-cloud9-vct-2026-americas-kickoff-lr4
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,1:30 AM,MIBR,FURIA,2,3,FURIA,Upper Final,596408,https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,10:00 PM,NRG,100 Thieves,2,0,NRG,Lower Round 5,596426,https://www.vlr.gg/596426/nrg-vs-100-thieves-vct-2026-americas-kickoff-lr5
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:20 AM,MIBR,G2 Esports,0,3,G2 Esports,Middle Final,596418,https://www.vlr.gg/596418/mibr-vs-g2-esports-vct-2026-americas-kickoff-mbf
kickoff_americas_2026,VCT 2026: Americas Kickoff,2026,americas,kickoff,12:00 AM,MIBR,NRG,2,3,NRG,Lower Final,596427,https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Nongshim RedForce,Team Secret,2,0,Nongshim RedForce,Upper Round 1,595630,https://www.vlr.gg/595630/nongshim-redforce-vs-team-secret-vct-2026-pacific-kickoff-ur1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:10 PM,ZETA DIVISION,FULL SENSE,0,2,FULL SENSE,Upper Round 1,595631,https://www.vlr.gg/595631/zeta-division-vs-full-sense-vct-2026-pacific-kickoff-ur1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,VARREL,Global Esports,0,2,Global Esports,Upper Round 1,595632,https://www.vlr.gg/595632/varrel-vs-global-esports-vct-2026-pacific-kickoff-ur1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:10 PM,DetonatioN FocusMe,Gen.G,2,0,DetonatioN FocusMe,Upper Round 1,595633,https://www.vlr.gg/595633/detonation-focusme-vs-gen-g-vct-2026-pacific-kickoff-ur1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,T1,Nongshim RedForce,1,2,Nongshim RedForce,Upper Round 2,595634,https://www.vlr.gg/595634/t1-vs-nongshim-redforce-vct-2026-pacific-kickoff-ur2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:55 PM,Kiwoom DRX,FULL SENSE,1,2,FULL SENSE,Upper Round 2,595635,https://www.vlr.gg/595635/drx-vs-full-sense-vct-2026-pacific-kickoff-ur2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Paper Rex,Global Esports,2,1,Paper Rex,Upper Round 2,595636,https://www.vlr.gg/595636/paper-rex-vs-global-esports-vct-2026-pacific-kickoff-ur2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,1:00 PM,Rex Regum Qeon,DetonatioN FocusMe,2,0,Rex Regum Qeon,Upper Round 2,595637,https://www.vlr.gg/595637/rex-regum-qeon-vs-detonation-focusme-vct-2026-pacific-kickoff-ur2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Team Secret,DetonatioN FocusMe,0,2,DetonatioN FocusMe,Middle Round 1,595641,https://www.vlr.gg/595641/team-secret-vs-detonation-focusme-vct-2026-pacific-kickoff-mr1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:00 PM,ZETA DIVISION,Global Esports,0,2,Global Esports,Middle Round 1,595642,https://www.vlr.gg/595642/zeta-division-vs-global-esports-vct-2026-pacific-kickoff-mr1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,VARREL,Kiwoom DRX,1,2,Kiwoom DRX,Middle Round 1,595643,https://www.vlr.gg/595643/varrel-vs-drx-vct-2026-pacific-kickoff-mr1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,1:25 PM,Gen.G,T1,1,2,T1,Middle Round 1,595644,https://www.vlr.gg/595644/gen-g-vs-t1-vct-2026-pacific-kickoff-mr1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Nongshim RedForce,FULL SENSE,2,0,Nongshim RedForce,Upper Round 3,595638,https://www.vlr.gg/595638/nongshim-redforce-vs-full-sense-vct-2026-pacific-kickoff-ur3
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:10 PM,Paper Rex,Rex Regum Qeon,0,2,Rex Regum Qeon,Upper Round 3,595639,https://www.vlr.gg/595639/paper-rex-vs-rex-regum-qeon-vct-2026-pacific-kickoff-ur3
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,DetonatioN FocusMe,Global Esports,2,1,DetonatioN FocusMe,Middle Round 2,595645,https://www.vlr.gg/595645/detonation-focusme-vs-global-esports-vct-2026-pacific-kickoff-mr2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,1:05 PM,Kiwoom DRX,T1,0,2,T1,Middle Round 2,595646,https://www.vlr.gg/595646/drx-vs-t1-vct-2026-pacific-kickoff-mr2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Team Secret,ZETA DIVISION,1,2,ZETA DIVISION,Lower Round 1,595651,https://www.vlr.gg/595651/team-secret-vs-zeta-division-vct-2026-pacific-kickoff-lr1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:45 PM,VARREL,Gen.G,1,2,Gen.G,Lower Round 1,595652,https://www.vlr.gg/595652/varrel-vs-gen-g-vct-2026-pacific-kickoff-lr1
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,FULL SENSE,DetonatioN FocusMe,1,2,DetonatioN FocusMe,Middle Round 3,595647,https://www.vlr.gg/595647/full-sense-vs-detonation-focusme-vct-2026-pacific-kickoff-mr3
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,1:00 PM,Paper Rex,T1,1,2,T1,Middle Round 3,595648,https://www.vlr.gg/595648/paper-rex-vs-t1-vct-2026-pacific-kickoff-mr3
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Kiwoom DRX,ZETA DIVISION,2,1,Kiwoom DRX,Lower Round 2,595653,https://www.vlr.gg/595653/drx-vs-zeta-division-vct-2026-pacific-kickoff-lr2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,1:00 PM,Global Esports,Gen.G,2,1,Global Esports,Lower Round 2,595654,https://www.vlr.gg/595654/global-esports-vs-gen-g-vct-2026-pacific-kickoff-lr2
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,FULL SENSE,Kiwoom DRX,0,2,Kiwoom DRX,Lower Round 3,595655,https://www.vlr.gg/595655/full-sense-vs-drx-vct-2026-pacific-kickoff-lr3
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,12:00 PM,Paper Rex,Global Esports,2,1,Paper Rex,Lower Round 3,595656,https://www.vlr.gg/595656/paper-rex-vs-global-esports-vct-2026-pacific-kickoff-lr3
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,10:00 AM,Kiwoom DRX,Paper Rex,1,2,Paper Rex,Lower Round 4,595657,https://www.vlr.gg/595657/drx-vs-paper-rex-vct-2026-pacific-kickoff-lr4
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,9:00 AM,DetonatioN FocusMe,T1,0,2,T1,Middle Round 4,595649,https://www.vlr.gg/595649/detonation-focusme-vs-t1-vct-2026-pacific-kickoff-mr4
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,11:00 AM,Nongshim RedForce,Rex Regum Qeon,3,2,Nongshim RedForce,Upper Final,595640,https://www.vlr.gg/595640/nongshim-redforce-vs-rex-regum-qeon-vct-2026-pacific-kickoff-ubf
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,9:00 AM,DetonatioN FocusMe,Paper Rex,0,2,Paper Rex,Lower Round 5,595658,https://www.vlr.gg/595658/detonation-focusme-vs-paper-rex-vct-2026-pacific-kickoff-lr5
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,11:00 AM,Rex Regum Qeon,T1,0,3,T1,Middle Final,595650,https://www.vlr.gg/595650/rex-regum-qeon-vs-t1-vct-2026-pacific-kickoff-mbf
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,9:00 AM,Rex Regum Qeon,Paper Rex,1,3,Paper Rex,Lower Final,595659,https://www.vlr.gg/595659/rex-regum-qeon-vs-paper-rex-vct-2026-pacific-kickoff-lbf
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,Trace Esports,Wolves Esports,1,2,Wolves Esports,Upper Round 1,598923,https://www.vlr.gg/598923/trace-esports-vs-wolves-esports-vct-2026-china-kickoff-ur1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,2:25 PM,FunPlus Phoenix,TYLOO,0,2,TYLOO,Upper Round 1,598924,https://www.vlr.gg/598924/funplus-phoenix-vs-tyloo-vct-2026-china-kickoff-ur1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,All Gamers,Nova Esports,2,0,All Gamers,Upper Round 1,598921,https://www.vlr.gg/598921/all-gamers-vs-nova-esports-vct-2026-china-kickoff-ur1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,1:55 PM,JDG Esports,Titan Esports Club,2,1,JDG Esports,Upper Round 1,598922,https://www.vlr.gg/598922/jdg-esports-vs-titan-esports-club-vct-2026-china-kickoff-ur1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,Xi Lai Gaming,Wolves Esports,2,0,Xi Lai Gaming,Upper Round 2,598927,https://www.vlr.gg/598927/xi-lai-gaming-vs-wolves-esports-vct-2026-china-kickoff-ur2
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,1:35 PM,EDward Gaming,TYLOO,2,0,EDward Gaming,Upper Round 2,598928,https://www.vlr.gg/598928/edward-gaming-vs-tyloo-vct-2026-china-kickoff-ur2
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,Bilibili Gaming,All Gamers,0,2,All Gamers,Upper Round 2,598925,https://www.vlr.gg/598925/bilibili-gaming-vs-all-gamers-vct-2026-china-kickoff-ur2
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,1:30 PM,Dragon Ranger Gaming,JDG Esports,2,1,Dragon Ranger Gaming,Upper Round 2,598926,https://www.vlr.gg/598926/dragon-ranger-gaming-vs-jdg-esports-vct-2026-china-kickoff-ur2
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,Nova Esports,TYLOO,0,2,TYLOO,Middle Round 1,598932,https://www.vlr.gg/598932/nova-esports-vs-tyloo-vct-2026-china-kickoff-mr1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,1:00 PM,Titan Esports Club,Wolves Esports,2,1,Titan Esports Club,Middle Round 1,598933,https://www.vlr.gg/598933/titan-esports-club-vs-wolves-esports-vct-2026-china-kickoff-mr1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,Trace Esports,JDG Esports,2,1,Trace Esports,Middle Round 1,598934,https://www.vlr.gg/598934/trace-esports-vs-jdg-esports-vct-2026-china-kickoff-mr1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,2:10 PM,FunPlus Phoenix,Bilibili Gaming,0,2,Bilibili Gaming,Middle Round 1,598935,https://www.vlr.gg/598935/funplus-phoenix-vs-bilibili-gaming-vct-2026-china-kickoff-mr1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,TYLOO,Titan Esports Club,2,1,TYLOO,Middle Round 2,598936,https://www.vlr.gg/598936/tyloo-vs-titan-esports-club-vct-2026-china-kickoff-mr2
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,2:25 PM,Trace Esports,Bilibili Gaming,0,2,Bilibili Gaming,Middle Round 2,598937,https://www.vlr.gg/598937/trace-esports-vs-bilibili-gaming-vct-2026-china-kickoff-mr2
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,Nova Esports,Wolves Esports,1,2,Wolves Esports,Lower Round 1,598942,https://www.vlr.gg/598942/nova-esports-vs-wolves-esports-vct-2026-china-kickoff-lr1
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,2:10 PM,All Gamers,Dragon Ranger Gaming,2,1,All Gamers,Upper Round 3,598929,https://www.vlr.gg/598929/all-gamers-vs-dragon-ranger-gaming-vct-2026-china-kickoff-ur3
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,11:00 AM,JDG Esports,FunPlus Phoenix,2,1,JDG Esports,Lower Round 1,598943,https://www.vlr.gg/598943/jdg-esports-vs-funplus-phoenix-vct-2026-china-kickoff-lr1
