event_key,event_name,season,region,event_type,date,team1,team2,score1,score2,winner,stage,match_id,url
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,6:55 PM,Team Liquid,Kiwoom DRX,0,2,Kiwoom DRX,Opening (C),542205,https://www.vlr.gg/542205/team-liquid-vs-drx-valorant-champions-2025-opening-c
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Dragon Ranger Gaming,T1,0,2,T1,Opening (D),542212,https://www.vlr.gg/542212/dragon-ranger-gaming-vs-t1-valorant-champions-2025-opening-d
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:20 PM,G2 Esports,Team Heretics,0,2,Team Heretics,Opening (D),542211,https://www.vlr.gg/542211/g2-esports-vs-team-heretics-valorant-champions-2025-opening-d
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Bilibili Gaming,MIBR,0,2,MIBR,Opening (B),542200,https://www.vlr.gg/542200/bilibili-gaming-vs-mibr-valorant-champions-2025-opening-b
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,6:10 PM,Rex Regum Qeon,FNATIC,0,2,FNATIC,Opening (B),542201,https://www.vlr.gg/542201/rex-regum-qeon-vs-fnatic-valorant-champions-2025-opening-b
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Paper Rex,GIANTX,2,1,Paper Rex,Winner's (A),542197,https://www.vlr.gg/542197/paper-rex-vs-giantx-valorant-champions-2025-winners-a
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:10 PM,Kiwoom DRX,NRG,1,2,NRG,Winner's (C),542208,https://www.vlr.gg/542208/drx-vs-nrg-valorant-champions-2025-winners-c
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Team Heretics,T1,2,0,Team Heretics,Winner's (D),542213,https://www.vlr.gg/542213/team-heretics-vs-t1-valorant-champions-2025-winners-d
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,6:25 PM,MIBR,FNATIC,1,2,FNATIC,Winner's (B),542202,https://www.vlr.gg/542202/mibr-vs-fnatic-valorant-champions-2025-winners-b
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Team Liquid,EDward Gaming,2,1,Team Liquid,Elimination (C),542209,https://www.vlr.gg/542209/team-liquid-vs-edward-gaming-valorant-champions-2025-elim-c
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:30 PM,Xi Lai Gaming,Sentinels,2,1,Xi Lai Gaming,Elimination (A),542198,https://www.vlr.gg/542198/xi-lai-gaming-vs-sentinels-valorant-champions-2025-elim-a
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Bilibili Gaming,Rex Regum Qeon,1,2,Rex Regum Qeon,Elimination (B),542203,https://www.vlr.gg/542203/bilibili-gaming-vs-rex-regum-qeon-valorant-champions-2025-elim-b
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:00 PM,G2 Esports,Dragon Ranger Gaming,2,0,G2 Esports,Elimination (D),542214,https://www.vlr.gg/542214/g2-esports-vs-dragon-ranger-gaming-valorant-champions-2025-elim-d
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Kiwoom DRX,Team Liquid,2,0,Kiwoom DRX,Decider (C),542210,https://www.vlr.gg/542210/drx-vs-team-liquid-valorant-champions-2025-decider-c
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,6:20 PM,GIANTX,Xi Lai Gaming,2,0,GIANTX,Decider (A),542199,https://www.vlr.gg/542199/giantx-vs-xi-lai-gaming-valorant-champions-2025-decider-a
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,T1,G2 Esports,0,2,G2 Esports,Decider (D),542215,https://www.vlr.gg/542215/t1-vs-g2-esports-valorant-champions-2025-decider-d
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,6:15 PM,MIBR,Rex Regum Qeon,2,0,MIBR,Decider (B),542204,https://www.vlr.gg/542204/mibr-vs-rex-regum-qeon-valorant-champions-2025-decider-b
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Paper Rex,G2 Esports,2,1,Paper Rex,Upper Quarterfinals,542265,https://www.vlr.gg/542265/paper-rex-vs-g2-esports-valorant-champions-2025-ubqf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:50 PM,FNATIC,Kiwoom DRX,2,1,FNATIC,Upper Quarterfinals,542264,https://www.vlr.gg/542264/fnatic-vs-drx-valorant-champions-2025-ubqf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Team Heretics,MIBR,0,2,MIBR,Upper Quarterfinals,542266,https://www.vlr.gg/542266/team-heretics-vs-mibr-valorant-champions-2025-ubqf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,6:35 PM,NRG,GIANTX,2,0,NRG,Upper Quarterfinals,542267,https://www.vlr.gg/542267/nrg-vs-giantx-valorant-champions-2025-ubqf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Kiwoom DRX,G2 Esports,2,1,Kiwoom DRX,Lower Round 1,542273,https://www.vlr.gg/542273/drx-vs-g2-esports-valorant-champions-2025-lr1
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:20 PM,Team Heretics,GIANTX,2,1,Team Heretics,Lower Round 1,542274,https://www.vlr.gg/542274/team-heretics-vs-giantx-valorant-champions-2025-lr1
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,FNATIC,Paper Rex,2,1,FNATIC,Upper Semifinals,542268,https://www.vlr.gg/542268/fnatic-vs-paper-rex-valorant-champions-2025-ubsf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:20 PM,MIBR,NRG,1,2,NRG,Upper Semifinals,542269,https://www.vlr.gg/542269/mibr-vs-nrg-valorant-champions-2025-ubsf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:00 PM,Paper Rex,Team Heretics,2,1,Paper Rex,Lower Round 2,542277,https://www.vlr.gg/542277/paper-rex-vs-team-heretics-valorant-champions-2025-lr2
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,7:20 PM,MIBR,Kiwoom DRX,1,2,Kiwoom DRX,Lower Round 2,542276,https://www.vlr.gg/542276/mibr-vs-drx-valorant-champions-2025-lr2
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,2:00 PM,FNATIC,NRG,0,2,NRG,Upper Final,542270,https://www.vlr.gg/542270/fnatic-vs-nrg-valorant-champions-2025-ubf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,4:35 PM,Kiwoom DRX,Paper Rex,2,0,Kiwoom DRX,Lower Round 3,542278,https://www.vlr.gg/542278/drx-vs-paper-rex-valorant-champions-2025-lr3
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,2:00 PM,FNATIC,Kiwoom DRX,3,1,FNATIC,Lower Final,542279,https://www.vlr.gg/542279/fnatic-vs-drx-valorant-champions-2025-lbf
champions_2025,Valorant Champions 2025 Paris,2025,intl,champions,2:00 PM,NRG,FNATIC,3,2,NRG,Grand Final,542272,https://www.vlr.gg/542272/nrg-vs-fnatic-valorant-champions-2025-gf
